Nombre;Fecha;Competicion;Jornadas;Titular;Minutos;Goles;Asistencias;Tiros;Tiros a puerta;Amarila;Roja;Toques;Presion;Entradas;Intercepciones;Bloqueos
Lucas Boyé;06/02/2021;La Liga;83;Y;90;1;0;1;1;1;0;50;30;2;0;2
Lucas Boyé;12/02/2021;La Liga;84;Y;90;0;0;1;1;0;0;53;14;2;0;2
Lucas Boyé;20/02/2021;La Liga;85;Y;85;0;0;2;1;0;0;43;24;1;0;2
Lucas Boyé;24/02/2021;La Liga;86;Y;71;0;0;2;0;0;0;38;21;3;0;1
Lucas Boyé;28/02/2021;La Liga;87;Y;90;1;0;5;3;0;0;40;4;0;0;1
Lucas Boyé;06/03/2021;La Liga;88;Y;89;0;0;1;1;1;0;42;19;1;0;0
Lucas Boyé;13/03/2021;La Liga;89;Y;74;0;0;0;0;0;0;35;29;2;0;3
Lucas Boyé;17/03/2021;La Liga;90;Y;90;0;0;3;1;0;0;35;31;2;3;0
Lucas Boyé;21/03/2021;La Liga;91;Y;90;0;0;2;0;1;0;46;11;0;0;0
Lucas Boyé;09/04/2021;La Liga;92;Y;90;0;0;1;1;0;0;39;17;0;1;2
Lucas Boyé;18/04/2021;La Liga;93;Y;90;0;0;4;0;1;0;37;27;2;0;1
Lucas Boyé;21/04/2021;La Liga;94;Y;90;0;0;3;0;0;0;47;24;0;1;3
Lucas Boyé;24/04/2021;La Liga;95;Y;89;1;0;2;1;0;0;54;41;4;2;3
Lucas Boyé;01/05/2021;La Liga;96;Y;90;0;0;1;1;1;0;31;24;3;1;2
Lucas Boyé;07/05/2021;La Liga;97;Y;66;0;0;0;0;0;0;22;17;2;0;0
Lucas Boyé;11/05/2021;La Liga;98;Y;90;0;0;3;2;0;0;29;18;0;2;0
Lucas Boyé;16/05/2021;La Liga;99;Y;83;0;0;5;1;0;0;35;10;1;0;0
Lucas Boyé;22/05/2021;La Liga;100;Y;89;1;1;3;1;0;0;50;20;3;1;2
Lucas Boyé;16/08/2021;La Liga;101;Y;90;0;0;2;0;0;0;39;5;0;0;1
Lucas Boyé;22/08/2021;La Liga;102;Y;81;0;0;1;0;0;0;33;17;0;0;1
Lucas Boyé;28/08/2021;La Liga;103;Y;31;0;0;0;0;0;0;14;9;0;1;1
Lucas Boyé;13/09/2021;La Liga;104;Y;57;0;0;1;0;0;0;23;18;1;0;1
Lucas Boyé;03/10/2021;La Liga;105;N;34;0;0;3;0;0;0;30;8;0;2;0
Lucas Boyé;17/10/2021;La Liga;106;Y;90;1;0;3;2;0;0;44;14;2;1;0
Lucas Boyé;23/10/2021;La Liga;107;Y;90;1;0;1;1;0;0;34;19;3;0;2
Lucas Boyé;26/10/2021;La Liga;108;Y;73;0;0;3;1;0;0;29;15;1;0;2
Lucas Boyé;30/10/2021;La Liga;109;Y;80;0;0;3;2;0;0;40;17;3;2;2
Lucas Boyé;07/11/2021;La Liga;110;Y;85;2;0;3;2;1;0;46;24;1;0;0
Raúl de Tomás;14/09/2018;La Liga;1;Y;76;0;0;6;1;0;0;25;14;0;0;1
Raúl de Tomás;22/09/2018;La Liga;2;Y;90;1;0;6;1;0;0;30;8;1;0;1
Raúl de Tomás;25/09/2018;La Liga;3;Y;75;0;0;4;3;0;0;24;19;0;0;0
Raúl de Tomás;28/09/2018;La Liga;4;Y;90;1;0;1;1;0;0;31;13;2;0;1
Raúl de Tomás;06/10/2018;La Liga;5;Y;90;0;0;0;0;0;0;13;10;0;0;0
Raúl de Tomás;21/10/2018;La Liga;6;Y;90;1;0;2;2;1;0;30;11;1;0;0
Raúl de Tomás;24/10/2018;La Liga;7;Y;90;0;0;2;0;0;0;36;13;1;1;0
Raúl de Tomás;27/10/2018;La Liga;8;Y;65;0;0;4;2;0;0;21;7;0;0;0
Raúl de Tomás;03/11/2018;La Liga;9;Y;64;0;0;2;0;1;0;16;20;0;0;1
Raúl de Tomás;11/11/2018;La Liga;10;Y;90;1;0;6;3;0;0;41;11;0;0;0
Raúl de Tomás;24/11/2018;La Liga;11;Y;90;0;0;2;1;0;0;27;13;0;0;0
Raúl de Tomás;30/11/2018;La Liga;12;Y;78;0;0;1;0;1;0;28;2;0;0;0
Raúl de Tomás;09/12/2018;La Liga;13;N;31;0;0;4;1;0;0;11;13;0;0;0
Raúl de Tomás;23/12/2018;La Liga;14;Y;89;1;0;8;5;0;0;36;12;0;0;1
Raúl de Tomás;05/01/2019;La Liga;15;Y;89;0;0;3;2;0;0;27;19;1;2;1
Raúl de Tomás;11/01/2019;La Liga;16;Y;90;3;0;3;3;0;0;30;20;0;0;2
Raúl de Tomás;20/01/2019;La Liga;17;Y;90;0;0;4;1;0;0;35;26;0;0;0
Raúl de Tomás;28/01/2019;La Liga;18;Y;86;1;0;3;1;0;0;24;15;0;1;0
Raúl de Tomás;04/02/2019;La Liga;19;Y;90;0;0;4;2;0;0;28;11;0;0;0
Raúl de Tomás;09/02/2019;La Liga;20;Y;90;0;0;2;1;0;0;21;18;2;0;0
Raúl de Tomás;16/02/2019;La Liga;21;Y;90;0;0;4;2;0;0;36;15;1;2;1
Raúl de Tomás;23/02/2019;La Liga;22;Y;90;1;0;3;2;0;0;24;16;0;0;1
Raúl de Tomás;01/03/2019;La Liga;23;Y;90;0;0;2;1;0;0;32;7;0;1;0
Raúl de Tomás;09/03/2019;La Liga;24;Y;90;1;0;4;1;0;0;31;15;0;0;1
Raúl de Tomás;17/03/2019;La Liga;25;Y;90;0;0;1;1;0;0;24;14;0;0;0
Raúl de Tomás;31/03/2019;La Liga;26;Y;90;1;0;4;2;0;0;32;36;1;0;0
Raúl de Tomás;03/04/2019;La Liga;27;Y;90;0;1;3;1;0;0;32;12;0;0;0
Raúl de Tomás;06/04/2019;La Liga;28;Y;90;1;0;6;2;1;0;28;18;0;0;1
Raúl de Tomás;14/04/2019;La Liga;29;Y;90;1;0;1;1;0;0;21;9;0;1;0
Raúl de Tomás;20/04/2019;La Liga;30;Y;90;0;0;4;1;1;0;28;12;0;0;1
Raúl de Tomás;04/05/2019;La Liga;31;Y;90;0;0;6;1;0;0;24;8;0;0;1
Raúl de Tomás;12/05/2019;La Liga;32;Y;90;0;0;1;0;0;0;14;4;1;0;0
Raúl de Tomás;18/05/2019;La Liga;33;Y;90;0;0;3;1;0;0;35;4;0;1;1
Raúl de Tomás;10/08/2019;Primeira Liga;34;Y;65;0;0;3;0;0;0;;;;1;
Raúl de Tomás;17/08/2019;Primeira Liga;35;Y;73;0;0;3;1;0;0;;;;1;
Raúl de Tomás;24/08/2019;Primeira Liga;36;Y;70;0;0;1;0;0;0;;;;0;
Raúl de Tomás;01/09/2019;Primeira Liga;37;Y;67;0;0;3;2;0;0;;;;0;
Raúl de Tomás;14/09/2019;Primeira Liga;38;Y;76;0;0;1;0;0;0;;;;0;
Raúl de Tomás;21/09/2019;Primeira Liga;39;Y;90;0;0;5;0;0;0;;;;0;
Raúl de Tomás;30/11/2019;Primeira Liga;40;N;22;0;0;1;0;0;0;;;;1;
Raúl de Tomás;19/01/2020;La Liga;41;Y;90;1;0;7;3;1;0;38;13;0;1;1
Raúl de Tomás;25/01/2020;La Liga;42;Y;90;1;0;5;1;0;0;42;20;0;0;0
Raúl de Tomás;01/02/2020;La Liga;43;Y;90;1;0;5;2;0;0;39;20;1;0;1
Raúl de Tomás;09/02/2020;La Liga;44;Y;90;1;0;2;1;0;0;29;25;1;0;1
Raúl de Tomás;01/03/2020;La Liga;45;Y;90;0;0;1;0;0;0;36;13;0;1;1
Raúl de Tomás;08/03/2020;La Liga;46;Y;90;0;0;2;1;0;0;31;14;1;0;0
Raúl de Tomás;13/06/2020;La Liga;47;N;40;0;0;1;1;1;0;20;4;2;0;0
Raúl de Tomás;25/06/2020;La Liga;48;N;35;0;0;1;0;0;0;12;7;0;0;1
Raúl de Tomás;28/06/2020;La Liga;49;Y;90;0;0;2;1;0;0;40;22;0;0;0
Raúl de Tomás;02/07/2020;La Liga;50;Y;89;0;0;1;1;0;0;34;23;0;2;2
Raúl de Tomás;05/07/2020;La Liga;51;Y;90;0;0;2;1;1;0;26;15;1;0;1
Raúl de Tomás;08/07/2020;La Liga;52;Y;90;0;0;2;1;1;0;42;17;1;2;3
Raúl de Tomás;12/07/2020;La Liga;53;N;32;0;0;1;0;0;0;21;1;0;0;0
Raúl de Tomás;16/07/2020;La Liga;54;Y;69;0;0;1;1;1;0;24;6;0;0;0
Raúl de Tomás;12/09/2020;Segunda División;55;Y;76;0;0;4;1;0;0;1;2;0;0;0
Raúl de Tomás;20/09/2020;Segunda División;56;Y;83;0;0;1;0;0;0;5;2;0;0;0
Raúl de Tomás;27/09/2020;Segunda División;57;N;31;2;0;2;2;0;0;2;1;0;0;0
Raúl de Tomás;04/10/2020;Segunda División;58;N;30;0;0;0;0;0;0;0;0;0;0;0
Raúl de Tomás;10/10/2020;Segunda División;59;Y;82;1;0;4;3;0;0;1;0;2;1;0
Raúl de Tomás;18/10/2020;Segunda División;60;Y;90;0;0;1;0;0;0;2;2;1;2;0
Raúl de Tomás;21/10/2020;Segunda División;61;Y;90;0;0;1;0;0;0;0;2;1;1;0
Raúl de Tomás;25/10/2020;Segunda División;62;Y;90;0;0;3;0;0;0;2;0;1;0;0
Raúl de Tomás;28/10/2020;Segunda División;63;Y;77;1;0;1;1;0;0;2;1;0;0;1
Raúl de Tomás;02/11/2020;Segunda División;64;Y;90;1;1;1;1;0;0;0;1;4;0;1
Raúl de Tomás;07/11/2020;Segunda División;65;Y;90;1;0;3;2;0;0;4;2;1;1;0
Raúl de Tomás;14/11/2020;Segunda División;66;Y;89;1;0;3;1;0;0;3;3;1;1;0
Raúl de Tomás;20/11/2020;Segunda División;67;Y;90;1;0;3;1;0;0;1;0;1;1;1
Raúl de Tomás;26/11/2020;Segunda División;68;Y;65;0;0;0;0;0;0;1;4;0;0;0
Raúl de Tomás;29/11/2020;Segunda División;69;Y;90;0;0;5;1;0;0;1;0;1;1;0
Raúl de Tomás;02/12/2020;Segunda División;70;Y;90;1;0;7;2;0;0;0;1;1;0;0
Raúl de Tomás;06/12/2020;Segunda División;71;Y;90;0;0;3;1;0;0;1;1;0;1;2
Raúl de Tomás;13/12/2020;Segunda División;72;Y;90;1;0;4;3;0;0;0;2;2;1;0
Raúl de Tomás;20/12/2020;Segunda División;73;Y;90;2;0;4;3;0;0;0;2;0;2;0
Raúl de Tomás;03/01/2021;Segunda División;74;Y;90;0;0;0;0;0;0;2;2;3;0;1
Raúl de Tomás;10/01/2021;Segunda División;75;Y;90;0;0;5;2;0;0;1;1;1;2;0
Raúl de Tomás;23/01/2021;Segunda División;76;Y;90;0;0;7;3;0;0;1;1;1;1;0
Raúl de Tomás;31/01/2021;Segunda División;77;Y;90;1;0;3;1;0;0;3;0;1;0;1
Raúl de Tomás;08/02/2021;Segunda División;78;Y;90;1;0;4;1;0;0;1;1;0;1;0
Raúl de Tomás;14/02/2021;Segunda División;79;Y;76;0;1;1;0;0;0;2;2;0;1;1
Raúl de Tomás;20/02/2021;Segunda División;80;Y;89;1;0;1;1;1;0;0;0;1;2;0
Raúl de Tomás;05/03/2021;Segunda División;81;Y;89;0;0;4;1;1;0;2;1;1;1;0
Raúl de Tomás;13/03/2021;Segunda División;82;Y;90;1;0;3;2;0;0;1;0;2;0;0
Raúl de Tomás;26/03/2021;Segunda División;83;N;45;0;0;4;1;0;0;0;1;0;1;0
Raúl de Tomás;01/04/2021;Segunda División;84;Y;90;2;0;5;2;0;0;4;1;0;0;0
Raúl de Tomás;04/04/2021;Segunda División;85;Y;90;2;0;4;4;0;0;0;1;1;0;1
Raúl de Tomás;11/04/2021;Segunda División;86;Y;88;0;0;4;3;0;0;1;0;3;0;0
Raúl de Tomás;19/04/2021;Segunda División;87;Y;89;0;1;4;2;0;0;2;3;0;1;0
Raúl de Tomás;24/04/2021;Segunda División;88;Y;90;0;0;3;1;0;0;3;2;1;1;1
Raúl de Tomás;02/05/2021;Segunda División;89;Y;90;2;0;4;3;0;0;0;0;0;1;0
Raúl de Tomás;23/05/2021;Segunda División;90;N;31;1;0;2;1;1;0;3;0;0;0;0
Raúl de Tomás;30/05/2021;Segunda División;91;Y;90;0;0;3;0;0;0;0;1;0;1;0
Raúl de Tomás;14/08/2021;La Liga;92;Y;90;0;0;3;2;0;0;33;8;0;0;1
Raúl de Tomás;21/08/2021;La Liga;93;Y;90;0;0;6;3;1;0;28;8;0;1;2
Raúl de Tomás;27/08/2021;La Liga;94;Y;90;0;0;1;0;0;0;21;6;0;0;1
Raúl de Tomás;12/09/2021;La Liga;95;Y;82;1;0;1;1;0;0;36;11;3;2;2
Raúl de Tomás;19/09/2021;La Liga;96;Y;89;0;1;3;1;1;0;38;8;2;0;1
Raúl de Tomás;22/09/2021;La Liga;97;Y;74;1;0;3;0;0;0;16;3;0;0;0
Raúl de Tomás;25/09/2021;La Liga;98;Y;90;0;0;2;0;0;0;28;7;1;0;2
Raúl de Tomás;03/10/2021;La Liga;99;Y;90;1;0;3;1;0;0;41;16;0;0;0
Raúl de Tomás;18/10/2021;La Liga;100;Y;85;1;0;4;3;0;0;45;2;0;1;1
Raúl de Tomás;23/10/2021;La Liga;101;Y;90;1;1;6;5;0;0;45;9;0;0;1
Raúl de Tomás;26/10/2021;La Liga;102;Y;89;1;0;4;1;0;1;29;11;0;0;1
Raúl de Tomás;06/11/2021;La Liga;103;Y;90;1;0;6;2;0;0;28;7;0;0;0
Enes Ünal;25/08/2018;La Liga;1;Y;69;0;0;2;1;1;0;28;8;0;0;1
Enes Ünal;31/08/2018;La Liga;2;Y;69;0;0;1;1;0;0;24;12;1;0;0
Enes Ünal;16/09/2018;La Liga;3;Y;62;0;0;2;0;0;0;17;9;0;0;0
Enes Ünal;22/09/2018;La Liga;4;N;35;1;0;3;1;0;0;14;5;0;0;0
Enes Ünal;27/09/2018;La Liga;5;Y;90;1;0;4;2;0;0;52;11;2;0;0
Enes Ünal;07/10/2018;La Liga;6;Y;62;0;0;1;0;0;0;15;15;0;0;0
Enes Ünal;21/10/2018;La Liga;7;Y;89;0;0;2;0;0;0;41;22;1;0;0
Enes Ünal;26/10/2018;La Liga;8;Y;90;0;0;2;0;0;0;23;23;0;0;0
Enes Ünal;03/11/2018;La Liga;9;Y;90;0;0;1;0;0;0;39;16;1;0;0
Enes Ünal;10/11/2018;La Liga;10;Y;82;0;0;1;1;0;0;30;7;0;0;1
Enes Ünal;25/11/2018;La Liga;11;N;33;0;0;5;1;0;0;16;0;0;0;0
Enes Ünal;01/12/2018;La Liga;12;Y;90;1;0;2;2;0;0;26;6;0;0;0
Enes Ünal;09/12/2018;La Liga;13;Y;78;0;0;1;0;0;0;26;14;0;0;1
Enes Ünal;15/12/2018;La Liga;14;Y;90;0;0;2;1;0;0;26;11;0;0;0
Enes Ünal;22/12/2018;La Liga;15;Y;90;0;1;1;0;0;0;30;7;0;0;2
Enes Ünal;05/01/2019;La Liga;16;Y;90;0;0;0;0;0;0;20;14;1;0;1
Enes Ünal;12/01/2019;La Liga;17;Y;90;0;0;1;0;1;0;40;21;0;0;2
Enes Ünal;20/01/2019;La Liga;18;Y;63;0;0;1;0;1;0;29;10;0;0;1
Enes Ünal;01/02/2019;La Liga;19;N;37;0;0;0;0;0;0;4;6;0;0;0
Enes Ünal;16/02/2019;La Liga;20;Y;78;0;0;1;0;1;0;25;14;1;1;0
Enes Ünal;24/02/2019;La Liga;21;N;9;0;0;0;0;0;0;3;2;0;0;0
Enes Ünal;02/03/2019;La Liga;22;Y;67;0;0;2;0;0;0;16;12;0;0;0
Enes Ünal;10/03/2019;La Liga;23;N;5;0;0;0;0;0;0;3;4;0;0;0
Enes Ünal;17/03/2019;La Liga;24;N;32;0;0;2;1;0;0;19;8;0;0;0
Enes Ünal;31/03/2019;La Liga;25;N;6;0;0;0;0;1;0;5;1;1;0;1
Enes Ünal;07/04/2019;La Liga;26;N;13;0;0;0;0;0;0;7;9;0;0;0
Enes Ünal;14/04/2019;La Liga;27;Y;76;1;0;2;1;0;0;29;10;0;0;1
Enes Ünal;19/04/2019;La Liga;28;Y;90;1;0;0;0;1;0;35;15;1;0;2
Enes Ünal;23/04/2019;La Liga;29;Y;87;0;1;2;0;1;0;28;22;0;0;0
Enes Ünal;27/04/2019;La Liga;30;Y;90;0;0;2;0;0;0;32;26;0;1;2
Enes Ünal;05/05/2019;La Liga;31;Y;90;0;0;3;0;0;0;47;13;0;2;0
Enes Ünal;12/05/2019;La Liga;32;Y;89;1;1;1;0;0;0;40;19;2;0;1
Enes Ünal;18/05/2019;La Liga;33;N;17;0;0;2;1;0;0;10;1;0;0;1
Enes Ünal;18/08/2019;La Liga;34;N;79;0;0;1;0;0;0;18;8;2;0;0
Enes Ünal;24/08/2019;La Liga;35;Y;90;0;0;1;0;0;0;34;10;0;0;1
Enes Ünal;31/08/2019;La Liga;36;Y;90;0;0;3;0;0;0;48;9;0;0;1
Enes Ünal;15/09/2019;La Liga;37;Y;81;0;0;1;0;0;0;29;13;0;0;1
Enes Ünal;24/09/2019;La Liga;38;N;23;0;0;1;1;0;0;6;5;0;0;0
Enes Ünal;29/09/2019;La Liga;39;N;31;0;1;0;0;0;0;15;9;0;0;0
Enes Ünal;06/10/2019;La Liga;40;N;22;0;0;1;0;0;0;8;5;0;0;0
Enes Ünal;20/10/2019;La Liga;41;Y;90;0;0;5;2;0;0;41;12;0;0;0
Enes Ünal;26/10/2019;La Liga;42;Y;78;0;0;1;1;0;0;29;22;0;0;1
Enes Ünal;29/10/2019;La Liga;43;N;25;0;0;0;0;0;0;8;6;0;1;0
Enes Ünal;03/11/2019;La Liga;44;Y;90;1;0;1;0;1;0;43;12;2;0;1
Enes Ünal;09/11/2019;La Liga;45;Y;90;0;0;1;0;0;0;32;8;0;0;1
Enes Ünal;24/11/2019;La Liga;46;N;7;0;0;0;0;0;0;3;1;0;0;0
Enes Ünal;15/12/2019;La Liga;47;N;33;0;0;0;0;0;0;10;4;0;0;0
Enes Ünal;21/12/2019;La Liga;48;Y;90;0;0;2;1;0;0;31;35;0;0;1
Enes Ünal;03/01/2020;La Liga;49;Y;90;2;0;6;2;1;0;43;27;1;1;0
Enes Ünal;18/01/2020;La Liga;50;Y;90;0;0;1;1;0;0;38;19;1;1;3
Enes Ünal;26/01/2020;La Liga;51;Y;75;0;0;0;0;0;0;34;20;1;1;2
Enes Ünal;01/02/2020;La Liga;52;Y;89;1;0;4;3;0;0;55;20;0;0;0
Enes Ünal;08/02/2020;La Liga;53;Y;90;0;0;0;0;0;0;28;20;0;0;0
Enes Ünal;15/02/2020;La Liga;54;Y;90;0;0;1;1;0;0;44;23;2;1;1
Enes Ünal;23/02/2020;La Liga;55;Y;90;0;1;4;1;0;0;34;13;1;0;1
Enes Ünal;28/02/2020;La Liga;56;Y;90;0;0;2;0;0;0;39;4;0;1;0
Enes Ünal;08/03/2020;La Liga;57;Y;90;0;0;5;0;0;0;29;15;1;0;0
Enes Ünal;13/06/2020;La Liga;58;Y;87;1;0;1;1;0;0;34;23;3;0;1
Enes Ünal;17/06/2020;La Liga;59;Y;90;0;0;2;0;0;0;37;31;1;0;2
Enes Ünal;20/06/2020;La Liga;60;N;8;0;0;1;0;0;0;5;1;0;0;0
Enes Ünal;23/06/2020;La Liga;61;Y;90;1;0;1;1;1;0;39;17;1;0;3
Enes Ünal;26/06/2020;La Liga;62;N;16;0;0;1;1;0;0;13;5;1;0;0
Enes Ünal;01/07/2020;La Liga;63;Y;90;0;0;2;1;0;0;38;20;0;0;2
Enes Ünal;04/07/2020;La Liga;64;N;29;0;0;2;2;1;0;8;6;0;0;1
Enes Ünal;07/07/2020;La Liga;65;Y;58;0;0;0;0;0;0;10;17;1;0;1
Enes Ünal;11/07/2020;La Liga;66;N;45;0;0;3;3;0;0;17;6;0;0;0
Enes Ünal;16/07/2020;La Liga;67;Y;90;0;0;2;1;0;0;36;18;1;0;0
Enes Ünal;19/07/2020;La Liga;68;N;28;0;0;1;0;0;0;11;6;1;0;0
Enes Ünal;19/09/2020;La Liga;69;N;3;0;0;0;0;0;0;4;3;0;0;0
Enes Ünal;26/09/2020;La Liga;70;N;45;0;0;2;0;0;0;23;9;0;0;0
Enes Ünal;03/10/2020;La Liga;71;N;11;0;0;0;0;0;0;12;0;0;0;0
Enes Ünal;17/10/2020;La Liga;72;N;20;0;0;0;0;0;0;9;7;0;0;1
Enes Ünal;25/10/2020;La Liga;73;N;27;0;0;1;0;1;0;19;3;1;0;0
Enes Ünal;01/11/2020;La Liga;74;Y;72;0;0;1;0;0;0;31;9;0;0;0
Enes Ünal;08/11/2020;La Liga;75;Y;45;0;0;1;0;0;0;19;6;0;0;0
Enes Ünal;29/11/2020;La Liga;76;N;6;0;0;0;0;0;0;2;1;0;0;0
Enes Ünal;05/12/2020;La Liga;77;N;25;0;0;0;0;0;0;6;9;0;0;0
Enes Ünal;12/12/2020;La Liga;78;Y;82;0;0;1;0;1;0;31;22;1;0;1
Enes Ünal;20/12/2020;La Liga;79;N;17;0;0;0;0;0;0;8;7;2;0;0
Enes Ünal;23/12/2020;La Liga;80;Y;56;0;0;1;1;0;0;25;9;0;1;2
Enes Ünal;30/12/2020;La Liga;81;N;22;0;0;1;0;0;0;7;4;0;0;0
Enes Ünal;09/02/2021;La Liga;82;N;18;0;0;0;0;0;0;8;3;0;0;0
Enes Ünal;14/02/2021;La Liga;83;N;18;0;0;0;0;0;0;6;1;0;0;0
Enes Ünal;19/02/2021;La Liga;84;N;3;0;0;1;0;0;0;2;0;0;0;0
Enes Ünal;27/02/2021;La Liga;85;Y;72;0;1;3;0;1;0;18;19;1;0;3
Enes Ünal;06/03/2021;La Liga;86;Y;58;0;1;2;0;0;0;29;14;1;0;3
Enes Ünal;13/03/2021;La Liga;87;Y;89;0;0;2;1;0;0;28;8;1;0;2
Enes Ünal;21/03/2021;La Liga;88;Y;85;1;0;1;1;0;0;40;14;0;0;1
Enes Ünal;18/04/2021;La Liga;89;Y;89;0;0;1;1;0;0;43;27;1;0;2
Enes Ünal;22/04/2021;La Liga;90;N;28;1;0;0;0;0;0;12;8;0;0;0
Enes Ünal;25/04/2021;La Liga;91;Y;78;2;0;3;2;1;0;29;23;0;0;1
Enes Ünal;02/05/2021;La Liga;92;Y;77;0;0;2;1;0;0;27;33;0;1;1
Enes Ünal;09/05/2021;La Liga;93;Y;77;0;0;4;1;0;0;40;25;1;1;0
Enes Ünal;12/05/2021;La Liga;94;Y;59;0;0;1;0;0;0;25;22;0;0;0
Enes Ünal;16/05/2021;La Liga;95;Y;55;0;0;2;0;0;0;25;25;1;0;1
Enes Ünal;23/05/2021;La Liga;96;Y;81;0;0;6;1;0;0;48;13;0;0;0
Enes Ünal;13/08/2021;La Liga;97;Y;67;0;0;3;0;0;0;24;4;0;1;0
Enes Ünal;23/08/2021;La Liga;98;Y;57;0;0;0;0;0;0;31;24;1;1;0
Enes Ünal;29/08/2021;La Liga;99;Y;75;0;0;0;0;0;0;25;40;2;0;1
Enes Ünal;13/09/2021;La Liga;100;Y;59;0;0;0;0;0;0;18;11;0;0;1
Enes Ünal;18/09/2021;La Liga;101;Y;90;0;0;4;0;1;0;34;20;1;0;1
Enes Ünal;21/09/2021;La Liga;102;N;24;0;0;1;1;0;0;10;11;0;0;1
Enes Ünal;26/09/2021;La Liga;103;Y;69;0;0;1;0;0;0;19;18;0;1;0
Enes Ünal;03/10/2021;La Liga;104;N;16;0;0;0;0;1;0;6;6;0;0;0
Enes Ünal;16/10/2021;La Liga;105;N;27;0;0;3;1;0;0;18;10;1;0;1
Enes Ünal;25/10/2021;La Liga;106;N;46;0;0;2;1;0;0;21;17;1;0;1
Enes Ünal;28/10/2021;La Liga;107;Y;85;1;0;2;1;1;0;34;33;0;0;0
Enes Ünal;31/10/2021;La Liga;108;Y;76;2;0;6;3;1;0;36;23;1;0;1
Enes Ünal;07/11/2021;La Liga;109;Y;81;0;0;1;1;0;0;28;40;4;1;2
Luis Javier Suárez;20/08/2018;Segunda División;1;N;1;0;0;;;0;0;;;;;
Luis Javier Suárez;07/09/2018;Segunda División;2;Y;35;0;0;;;0;0;;;;;
Luis Javier Suárez;15/09/2018;Segunda División;3;Y;71;0;0;;;0;0;;;;;
Luis Javier Suárez;23/09/2018;Segunda División;4;Y;65;0;0;;;0;0;;;;;
Luis Javier Suárez;30/09/2018;Segunda División;5;N;20;0;0;;;0;0;;;;;
Luis Javier Suárez;07/10/2018;Segunda División;6;Y;67;1;0;;;0;0;;;;;
Luis Javier Suárez;15/10/2018;Segunda División;7;Y;85;0;0;;;1;1;;;;;
Luis Javier Suárez;28/10/2018;Segunda División;8;Y;59;1;0;;;0;0;;;;;
Luis Javier Suárez;02/11/2018;Segunda División;9;Y;62;0;0;;;0;0;;;;;
Luis Javier Suárez;12/11/2018;Segunda División;10;Y;90;0;0;;;1;0;;;;;
Luis Javier Suárez;17/11/2018;Segunda División;11;N;13;0;0;;;0;0;;;;;
Luis Javier Suárez;24/11/2018;Segunda División;12;Y;74;0;0;;;1;0;;;;;
Luis Javier Suárez;02/12/2018;Segunda División;13;N;28;0;0;;;0;0;;;;;
Luis Javier Suárez;08/12/2018;Segunda División;14;N;24;0;0;;;1;0;;;;;
Luis Javier Suárez;16/12/2018;Segunda División;15;N;22;1;0;;;0;0;;;;;
Luis Javier Suárez;21/12/2018;Segunda División;16;Y;44;0;0;;;0;0;;;;;
Luis Javier Suárez;06/01/2019;Segunda División;17;Y;90;0;0;;;0;0;;;;;
Luis Javier Suárez;13/01/2019;Segunda División;18;Y;81;0;0;;;1;0;;;;;
Luis Javier Suárez;20/01/2019;Segunda División;19;N;18;0;0;;;0;0;;;;;
Luis Javier Suárez;27/01/2019;Segunda División;20;Y;73;0;0;;;0;0;;;;;
Luis Javier Suárez;02/02/2019;Segunda División;21;Y;90;0;0;;;0;0;;;;;
Luis Javier Suárez;16/02/2019;Segunda División;22;Y;90;1;0;;;0;0;;;;;
Luis Javier Suárez;23/02/2019;Segunda División;23;Y;90;1;0;;;1;0;;;;;
Luis Javier Suárez;09/03/2019;Segunda División;24;Y;87;0;0;;;0;0;;;;;
Luis Javier Suárez;17/03/2019;Segunda División;25;Y;90;0;0;;;0;0;;;;;
Luis Javier Suárez;24/03/2019;Segunda División;26;Y;90;0;0;;;0;0;;;;;
Luis Javier Suárez;01/04/2019;Segunda División;27;Y;77;0;0;;;0;0;;;;;
Luis Javier Suárez;07/04/2019;Segunda División;28;Y;90;0;0;;;0;0;;;;;
Luis Javier Suárez;13/04/2019;Segunda División;29;Y;90;0;0;;;0;0;;;;;
Luis Javier Suárez;20/04/2019;Segunda División;30;Y;77;0;0;;;0;0;;;;;
Luis Javier Suárez;28/04/2019;Segunda División;31;Y;75;0;0;;;1;0;;;;;
Luis Javier Suárez;04/05/2019;Segunda División;32;Y;90;0;0;;;0;0;;;;;
Luis Javier Suárez;11/05/2019;Segunda División;33;Y;71;0;0;;;0;0;;;;;
Luis Javier Suárez;19/05/2019;Segunda División;34;N;45;1;1;;;0;0;;;;;
Luis Javier Suárez;26/05/2019;Segunda División;35;N;24;1;0;;;0;0;;;;;
Luis Javier Suárez;01/06/2019;Segunda División;36;Y;90;0;0;;;0;0;;;;;
Luis Javier Suárez;17/08/2019;Segunda División;37;Y;90;1;0;4;3;1;0;2;2;0;1;2
Luis Javier Suárez;25/08/2019;Segunda División;38;Y;89;0;0;0;0;0;0;0;0;1;1;0
Luis Javier Suárez;30/08/2019;Segunda División;39;Y;89;1;0;5;3;1;0;3;1;0;1;2
Luis Javier Suárez;08/09/2019;Segunda División;40;Y;82;1;0;3;1;0;0;1;0;0;1;0
Luis Javier Suárez;15/09/2019;Segunda División;41;Y;90;1;1;1;1;0;0;1;1;0;2;0
